"TFName","timepoint","n_positive_expression","n_negative_expression","n_total_positive_contrib","positive_expression_fraction","negative_expression_fraction","mean_contribution","median_contribution","global_positive_fraction","binomial_p_value","binomial_p_adj","difference_from_timepoint_global","expression_bias"
"SOX18","day_0",76,121,197,0.385786802030457,0.614213197969543,0.0112317580404739,0.010104299,0.515210540681373,0.000341003254559042,0.0227335503039361,-0.129423738650916,"negative_expression_enriched"
"NEUROG1","day_0",33,9,42,0.785714285714286,0.214285714285714,0.0136626774047619,0.016825104,0.515210540681373,0.000513002991683404,0.0315694148728248,0.270503745032913,"positive_expression_enriched"
"Arnt","day_0",91,46,137,0.664233576642336,0.335766423357664,0.0103369892116788,0.010034561,0.515210540681373,0.000577639844471438,0.0330079911126536,0.149023035960963,"positive_expression_enriched"
"SHOX","day_0",85,43,128,0.6640625,0.3359375,0.00742239391998355,0.0056231815,0.515210540681373,0.000738940249747697,0.0357212529353092,0.148851959318627,"positive_expression_enriched"
"MNT","day_0",90,46,136,0.661764705882353,0.338235294117647,0.0103220847941176,0.009850502,0.515210540681373,0.00075907662487532,0.0357212529353092,0.14655416520098,"positive_expression_enriched"
"Mlxip","day_0",90,46,136,0.661764705882353,0.338235294117647,0.0103220847941176,0.009850502,0.515210540681373,0.00075907662487532,0.0357212529353092,0.14655416520098,"positive_expression_enriched"
"RAX2","day_0",84,43,127,0.661417322834646,0.338582677165354,0.00791462585636137,0.006328742,0.515210540681373,0.000972651175698877,0.0398484751271715,0.146206782153273,"positive_expression_enriched"
"MAX","day_0",93,49,142,0.654929577464789,0.345070422535211,0.0101463543169014,0.009435495,0.515210540681373,0.000991743810051672,0.0398484751271715,0.139719036783416,"positive_expression_enriched"
"Msx3","day_0",62,28,90,0.688888888888889,0.311111111111111,0.00731578298155698,0.0045566955,0.515210540681373,0.000996211878179288,0.0398484751271715,0.173678348207516,"positive_expression_enriched"
"GBX2","day_0",74,36,110,0.672727272727273,0.327272727272727,0.00780384019400117,0.0056231815,0.515210540681373,0.00108918030646069,0.0414925831032643,0.1575167320459,"positive_expression_enriched"
"PRRX1","day_0",109,61,170,0.641176470588235,0.358823529411765,0.0086434912677875,0.00693655,0.515210540681373,0.00120440815156024,0.043796660056736,0.125965929906862,"positive_expression_enriched"
"EMX1","day_0",64,30,94,0.680851063829787,0.319148936170213,0.00888389753404355,0.006328742,0.515210540681373,0.00130341864290888,0.0453363006229177,0.165640523148414,"positive_expression_enriched"
"ALX3","day_0",106,60,166,0.63855421686747,0.36144578313253,0.00849871040215599,0.0074145395,0.515210540681373,0.00142620589684773,0.0475401965615909,0.123343676186097,"positive_expression_enriched"
"Creb3l2","day_0",48,20,68,0.705882352941177,0.294117647058824,0.0128942320441176,0.012152354,0.515210540681373,0.00154114732547086,0.0493167144150676,0.190671812259804,"positive_expression_enriched"
"PDX1","day_0",89,48,137,0.64963503649635,0.35036496350365,0.00893618143726024,0.006532033,0.515210540681373,0.0019796611951128,0.0609126521573168,0.134424495814977,"positive_expression_enriched"
"Gmeb1","day_0",152,96,248,0.612903225806452,0.387096774193548,0.0139714184919355,0.012430827,0.515210540681373,0.00223861725947741,0.0663294002808121,0.0976926851250793,"positive_expression_enriched"
"Prdm15","day_0",1,11,12,0.0833333333333333,0.916666666666667,0.0104583532915451,0.009553644,0.515210540681373,0.00266738380249985,0.0737877767076062,-0.431877207348039,"negative_expression_enriched"
"DLX6","day_0",98,56,154,0.636363636363636,0.363636363636364,0.00854932466076555,0.0065280595,0.515210540681373,0.0027707793174693,0.0737877767076062,0.121153095682263,"positive_expression_enriched"
"HIF1A","day_0",60,29,89,0.674157303370786,0.325842696629214,0.01380485874773,0.012540817,0.515210540681373,0.00283915388200735,0.0737877767076062,0.158946762689413,"positive_expression_enriched"
"Shox2","day_0",103,60,163,0.631901840490798,0.368098159509202,0.00903616536661285,0.00737381,0.515210540681373,0.00285927634741974,0.0737877767076062,0.116691299809425,"positive_expression_enriched"
"CREB3L4","day_0",81,44,125,0.648,0.352,0.013732424576,0.011527634,0.515210540681373,0.00305787650053305,0.0764469125133262,0.132789459318627,"positive_expression_enriched"
"NHLH2","day_0",5,19,24,0.208333333333333,0.791666666666667,0.016258217875,0.013855696,0.515210540681373,0.00335817042317342,0.0814101920769314,-0.30687720734804,"negative_expression_enriched"
"MZF1","day_0",21,43,64,0.328125,0.671875,0.01650686190625,0.0159133675,0.515210540681373,0.00367668185418087,0.086510161274844,-0.187085540681373,"negative_expression_enriched"
"RAX","day_0",116,71,187,0.620320855614973,0.379679144385027,0.0095878356373977,0.008360545,0.515210540681373,0.00424482002318392,0.0954439344023753,0.1051103149336,"positive_expression_enriched"
"MSX1","day_0",91,52,143,0.636363636363636,0.363636363636364,0.00861091194338918,0.006899675,0.515210540681373,0.00429497704810689,0.0954439344023753,0.121153095682263,"positive_expression_enriched"
"SATB1","day_0",20,5,25,0.8,0.2,0.0103604856438032,0.010682787,0.515210540681373,0.00449160088095503,0.097115694723352,0.284789459318627,"positive_expression_enriched"
"SOX10","day_0",54,82,136,0.397058823529412,0.602941176470588,0.0119911438575589,0.0110487445,0.515210540681373,0.00599653259026633,0.117396275873073,-0.118151717151961,"negative_expression_enriched"
"TFAP2E","day_0",248,296,544,0.455882352941176,0.544117647058823,0.0174449031143763,0.0146200095,0.515210540681373,0.00600724387080073,0.117396275873073,-0.0593281877401966,"negative_expression_enriched"
"ZNF331","day_0",2,12,14,0.142857142857143,0.857142857142857,0.0104558238010799,0.010282636,0.515210540681373,0.006015380733191,0.117396275873073,-0.37235339782423,"negative_expression_enriched"
"OLIG2","day_0",32,12,44,0.727272727272727,0.272727272727273,0.0118009889090909,0.010687447,0.515210540681373,0.006016559138495,0.117396275873073,0.212062186591354,"positive_expression_enriched"
"Zic3","day_0",37,62,99,0.373737373737374,0.626262626262626,0.013256128530404,0.010634729,0.515210540681373,0.00633705939611997,0.120705893259428,-0.141473166943999,"negative_expression_enriched"
"RFX4","day_0",8,0,8,1,0,0.00670699675,0.0062762845,0.515210540681373,0.00801540902012875,0.143975994750936,0.484789459318627,"positive_expression_enriched"
"Gli1","day_0",15,3,18,0.833333333333333,0.166666666666667,0.0163729181666667,0.013363212,0.515210540681373,0.00801579820428845,0.143975994750936,0.31812279265196,"positive_expression_enriched"
"VSX1","day_0",55,28,83,0.662650602409639,0.337349397590361,0.00870321152287731,0.006084851,0.515210540681373,0.00809864970474017,0.143975994750936,0.147440061728266,"positive_expression_enriched"
"POU6F1","day_0",128,83,211,0.606635071090047,0.393364928909953,0.00979349226034726,0.007999182,0.515210540681373,0.00872984803711791,0.15182344412379,0.0914245304086744,"positive_expression_enriched"
"Nr2e3","day_0",38,62,100,0.38,0.62,0.01182060566,0.0116576355,0.515210540681373,0.00894834579368718,0.152312268828718,-0.135210540681373,"negative_expression_enriched"
"ZKSCAN1","day_0",1,9,10,0.1,0.9,0.0108150337,0.0085733665,0.515210540681373,0.00965495965484249,0.15950044264033,-0.415210540681373,"negative_expression_enriched"
"IKZF2","day_0",266,311,577,0.461005199306759,0.538994800693241,0.0179139207160213,0.014034112,0.515210540681373,0.00976940211172023,0.15950044264033,-0.0542053413746136,"negative_expression_enriched"
"LBX1","day_0",54,28,82,0.658536585365854,0.341463414634146,0.00956353744435295,0.009521246,0.515210540681373,0.0107035740797413,0.17125718527586,0.143326044684481,"positive_expression_enriched"
"RHOXF1","day_0",195,234,429,0.454545454545455,0.545454545454545,0.0128762333429168,0.010952632,0.515210540681373,0.0120215642636839,0.183171948376031,-0.0606650861359176,"negative_expression_enriched"
"GRHL1","day_0",10,1,11,0.909090909090909,0.0909090909090909,0.0117836303636364,0.011010551,0.515210540681373,0.0121175049499685,0.183171948376031,0.393880368409536,"positive_expression_enriched"
"SOX9","day_0",13,28,41,0.317073170731707,0.682926829268293,0.0111358455121951,0.011475086,0.515210540681373,0.0121351415799121,0.183171948376031,-0.198137369949666,"negative_expression_enriched"
"NR2F6","day_0",0,6,6,0,1,0.012751346,0.013439941,0.515210540681373,0.0129813246369768,0.190002890083272,-0.515210540681373,"negative_expression_enriched"
"Sox6","day_0",33,54,87,0.379310344827586,0.620689655172414,0.0099214263733275,0.009525824,0.515210540681373,0.0132433446503771,0.190002890083272,-0.135900195853787,"negative_expression_enriched"
"MSX2","day_0",109,70,179,0.608938547486033,0.391061452513966,0.00894730012237236,0.007455269,0.515210540681373,0.013420805068121,0.190002890083272,0.0937280068046604,"positive_expression_enriched"
"FOSB::JUN","day_0",21,7,28,0.75,0.25,0.0151307528928571,0.012891531,0.515210540681373,0.0136630684838395,0.190002890083272,0.234789459318627,"positive_expression_enriched"
"MIXL1","day_0",135,91,226,0.597345132743363,0.402654867256637,0.00808200439758575,0.006156286,0.515210540681373,0.0137752095310372,0.190002890083272,0.0821345920619904,"positive_expression_enriched"
"EMX2","day_0",81,49,130,0.623076923076923,0.376923076923077,0.00905379861357399,0.006426414,0.515210540681373,0.0140183982519516,0.190079976297649,0.10786638239555,"positive_expression_enriched"
"ZNF93","day_0",10,24,34,0.294117647058824,0.705882352941177,0.0132796126470588,0.012646394,0.515210540681373,0.015018208646635,0.200242781955133,-0.221092893622549,"negative_expression_enriched"
"TFAP2B","day_0",324,367,691,0.468885672937771,0.531114327062229,0.0180653795796841,0.015395605,0.515210540681373,0.0164344461840388,0.212779787185839,-0.0463248677436016,"negative_expression_enriched"
"CLOCK","day_0",79,48,127,0.622047244094488,0.377952755905512,0.012252595289516,0.011335645,0.515210540681373,0.0164904335069025,0.212779787185839,0.106836703413115,"positive_expression_enriched"
"Zic1::Zic2","day_0",72,98,170,0.423529411764706,0.576470588235294,0.0154230335677058,0.01222229,0.515210540681373,0.0173589071452844,0.219710860748358,-0.0916811289166666,"negative_expression_enriched"
"MEF2D","day_0",22,8,30,0.733333333333333,0.266666666666667,0.0151779278442766,0.013930718,0.515210540681373,0.0175768688598686,0.219710860748358,0.21812279265196,"positive_expression_enriched"
"ATF2","day_0",29,12,41,0.707317073170732,0.292682926829268,0.0124022276829268,0.012269878,0.515210540681373,0.0180473347123239,0.222121042613217,0.192106532489359,"positive_expression_enriched"
"OTX2","day_0",14,28,42,0.333333333333333,0.666666666666667,0.0130694727247787,0.011550767,0.515210540681373,0.0203134754934023,0.246223945374574,-0.18187720734804,"negative_expression_enriched"
"MEF2A","day_0",30,13,43,0.697674418604651,0.302325581395349,0.0129196527906977,0.012181282,0.515210540681373,0.0211179591281195,0.250251706964523,0.182463877923278,"positive_expression_enriched"
"MGA","day_0",64,37,101,0.633663366336634,0.366336633663366,0.0109455179108911,0.01006937,0.515210540681373,0.0215741450805729,0.250251706964523,0.118452825655261,"positive_expression_enriched"
"Znf423","day_0",17,32,49,0.346938775510204,0.653061224489796,0.0161535534493543,0.015223904,0.515210540681373,0.0216224603331083,0.250251706964523,-0.168271765171169,"negative_expression_enriched"
"Bach1::Mafk","day_0",10,23,33,0.303030303030303,0.696969696969697,0.0102019547575758,0.008000056,0.515210540681373,0.0220829828184393,0.250251706964523,-0.21218023765107,"negative_expression_enriched"
"VSX2","day_0",46,24,70,0.657142857142857,0.342857142857143,0.00865068750569738,0.0062351905,0.515210540681373,0.022409989201877,0.250251706964523,0.141932316461484,"positive_expression_enriched"
"RELA","day_0",23,40,63,0.365079365079365,0.634920634920635,0.016253186968254,0.012325668,0.515210540681373,0.0225226536268071,0.250251706964523,-0.150131175602008,"negative_expression_enriched"
"STAT1::STAT2","day_0",59,82,141,0.418439716312057,0.581560283687943,0.0145798035196912,0.011548262,0.515210540681373,0.0228361666021878,0.250259360023976,-0.0967708243693156,"negative_expression_enriched"
"Dlx4","day_0",93,60,153,0.607843137254902,0.392156862745098,0.00821341237750257,0.006412506,0.515210540681373,0.0233981341340366,0.252952801449045,0.0926325965735294,"positive_expression_enriched"
"ARNT::HIF1A","day_0",73,45,118,0.61864406779661,0.38135593220339,0.0143125089703969,0.013261223,0.515210540681373,0.0268657425661693,0.286567920705806,0.103433527115237,"positive_expression_enriched"
"Lhx4","day_0",157,112,269,0.58364312267658,0.41635687732342,0.00875897619976739,0.00698034,0.515210540681373,0.0279147008009812,0.292601298193048,0.0684325819952074,"positive_expression_enriched"
"MEOX1","day_0",86,55,141,0.609929078014184,0.390070921985816,0.0105861007797243,0.008772714,0.515210540681373,0.0281628749510808,0.292601298193048,0.0947185373328113,"positive_expression_enriched"
"HMBOX1","day_0",66,89,155,0.425806451612903,0.574193548387097,0.0169838950426919,0.013064521,0.515210540681373,0.0297485141203739,0.305112965337168,-0.0894040890684696,"negative_expression_enriched"
"MEF2B","day_0",19,7,26,0.730769230769231,0.269230769230769,0.0162476840769231,0.014594555,0.515210540681373,0.0308621440588769,0.312528041102551,0.215558690087858,"positive_expression_enriched"
"TBXT","day_0",6,0,6,1,0,0.015819028,0.015819028,0.515210540681373,0.0316842025097035,0.312930395157565,0.484789459318627,"positive_expression_enriched"
"ZBED1","day_0",6,0,6,1,0,0.00830602633333333,0.010561466,0.515210540681373,0.0316842025097035,0.312930395157565,0.484789459318627,"positive_expression_enriched"
"PAX5","day_0",41,22,63,0.650793650793651,0.349206349206349,0.0142870483968254,0.012520552,0.515210540681373,0.0324215194805391,0.315409326409854,0.135583110112278,"positive_expression_enriched"
"OTX1","day_0",53,74,127,0.417322834645669,0.582677165354331,0.00988388140086505,0.007875125,0.515210540681373,0.0327237176150223,0.315409326409854,-0.0978877060357036,"negative_expression_enriched"
"LMX1A","day_0",30,14,44,0.681818181818182,0.318181818181818,0.00647305087270038,0.003981233,0.515210540681373,0.0337338096403195,0.316680010431153,0.166607641136809,"positive_expression_enriched"
"NR4A2::RXRA","day_0",1,7,8,0.125,0.875,0.010463126625,0.010823176,0.515210540681373,0.0339540313630468,0.316680010431153,-0.390210540681373,"negative_expression_enriched"
"Zfp335","day_0",70,93,163,0.429447852760736,0.570552147239264,0.0202796173495053,0.015847342,0.515210540681373,0.0340431011213489,0.316680010431153,-0.0857626879206366,"negative_expression_enriched"
"VEZF1","day_0",386,422,808,0.477722772277228,0.522277227722772,0.0137662928744053,0.011636257,0.515210540681373,0.034662557156724,0.31873615776298,-0.0374877684041446,"negative_expression_enriched"
"LHX2","day_0",34,17,51,0.666666666666667,0.333333333333333,0.00874370772409736,0.006899675,0.515210540681373,0.0350891621845675,0.318992383496068,0.151456125985294,"positive_expression_enriched"
"MAZ","day_0",98,123,221,0.443438914027149,0.556561085972851,0.0113443706108597,0.010409117,0.515210540681373,0.0367521438425362,0.326026938131122,-0.0717716266542236,"negative_expression_enriched"
"TCF12","day_0",56,76,132,0.424242424242424,0.575757575757576,0.0133653381949677,0.0126857075,0.515210540681373,0.0369379536246797,0.326026938131122,-0.0909681164389486,"negative_expression_enriched"
"HIC2","day_0",309,343,652,0.473926380368098,0.526073619631902,0.0136273675858085,0.0109780035,0.515210540681373,0.0377616344751612,0.326026938131122,-0.0412841603132746,"negative_expression_enriched"
"OLIG1","day_0",23,10,33,0.696969696969697,0.303030303030303,0.0116669442727273,0.010227108,0.515210540681373,0.0378448956984153,0.326026938131122,0.181759156288324,"positive_expression_enriched"
"CREM","day_0",24,10,34,0.705882352941177,0.294117647058824,0.0131145561764706,0.011329842,0.515210540681373,0.0379006315577429,0.326026938131122,0.190671812259804,"positive_expression_enriched"
"HOXB2","day_0",126,89,215,0.586046511627907,0.413953488372093,0.0094070686617787,0.006846905,0.515210540681373,0.0405461552619941,0.344891955530362,0.0708359709465344,"positive_expression_enriched"
"NKX2-4","day_0",119,83,202,0.589108910891089,0.410891089108911,0.014644124274544,0.010688305,0.515210540681373,0.0409559197192304,0.344891955530362,0.0738983702097163,"positive_expression_enriched"
"NKX2-5","day_0",32,16,48,0.666666666666667,0.333333333333333,0.00974237068129694,0.007711138,0.515210540681373,0.0425186869620963,0.349437308917932,0.151456125985294,"positive_expression_enriched"
"GBX1","day_0",55,33,88,0.625,0.375,0.00877380477034368,0.0071469035,0.515210540681373,0.0426402622738657,0.349437308917932,0.109789459318627,"positive_expression_enriched"
"Ebf2","day_0",78,100,178,0.438202247191011,0.561797752808989,0.0231953053539326,0.02134535,0.515210540681373,0.0428060703424466,0.349437308917932,-0.0770082934903616,"negative_expression_enriched"
"FOXJ2::ELF1","day_0",122,147,269,0.453531598513011,0.546468401486989,0.0169547419405204,0.014083732,0.515210540681373,0.044186285504134,0.354879185667849,-0.0616789421683616,"negative_expression_enriched"
"HOXB5","day_0",86,57,143,0.601398601398601,0.398601398601399,0.0095643176264186,0.00698034,0.515210540681373,0.0443598982084811,0.354879185667849,0.0861880607172284,"positive_expression_enriched"
"DRGX","day_0",131,94,225,0.582222222222222,0.417777777777778,0.00920945752403718,0.007455269,0.515210540681373,0.0454943440794001,0.358252247010325,0.0670116815408494,"positive_expression_enriched"
"BHLHE23","day_0",18,7,25,0.72,0.28,0.0119698728,0.010227108,0.515210540681373,0.0456771614938165,0.358252247010325,0.204789459318627,"positive_expression_enriched"
"MXI1","day_0",117,82,199,0.587939698492462,0.412060301507538,0.015334197797711,0.011029879,0.515210540681373,0.0467848234597602,0.36337726959037,0.0727291578110894,"positive_expression_enriched"
"CTCFL","day_0",48,66,114,0.421052631578947,0.578947368421053,0.013668720245614,0.013198972,0.515210540681373,0.0489112218741392,0.373915242767873,-0.0941579091024256,"negative_expression_enriched"
"MAFK","day_0",19,32,51,0.372549019607843,0.627450980392157,0.00884947024976364,0.0049263,0.515210540681373,0.049240259752368,0.373915242767873,-0.14266152107353,"negative_expression_enriched"
"ETV2::FOXI1","day_0",114,138,252,0.452380952380952,0.547619047619048,0.01724661025,0.0143174905,0.515210540681373,0.0505718224988395,0.373915242767873,-0.0628295883004206,"negative_expression_enriched"
"Ptf1A","day_0",167,194,361,0.462603878116344,0.537396121883656,0.0131739979944598,0.012319446,0.515210540681373,0.0512319297407893,0.373915242767873,-0.0526066625650286,"negative_expression_enriched"
"ZNF417","day_0",34,18,52,0.653846153846154,0.346153846153846,0.00907247511538462,0.008546421,0.515210540681373,0.0517908569359907,0.373915242767873,0.138635613164781,"positive_expression_enriched"
"NKX2-3","day_0",91,62,153,0.594771241830065,0.405228758169935,0.0161560687807705,0.01163429,0.515210540681373,0.0522022636137572,0.373915242767873,0.0795607011486924,"positive_expression_enriched"
"ETV5::FOXO1","day_0",67,87,154,0.435064935064935,0.564935064935065,0.0153760940506615,0.011391282,0.515210540681373,0.0527321729017115,0.373915242767873,-0.0801456056164376,"negative_expression_enriched"
"REL","day_0",45,62,107,0.420560747663551,0.579439252336449,0.0159630608130841,0.013040352,0.515210540681373,0.0531895409734755,0.373915242767873,-0.0946497930178216,"negative_expression_enriched"
"PRRX2","day_0",44,25,69,0.63768115942029,0.36231884057971,0.00991792416013445,0.008772714,0.515210540681373,0.0531911032624218,0.373915242767873,0.122470618738917,"positive_expression_enriched"
"Foxl2","day_0",22,10,32,0.6875,0.3125,0.0114283598125,0.010496926,0.515210540681373,0.0534741119289583,0.373915242767873,0.172289459318627,"positive_expression_enriched"
"RBPJ","day_0",119,143,262,0.454198473282443,0.545801526717557,0.0142327210020493,0.011475881,0.515210540681373,0.0551483064975041,0.373915242767873,-0.0610120673989296,"negative_expression_enriched"
"TP53","day_0",0,4,4,0,1,0.0098729385,0.0098729385,0.515210540681373,0.055234785770697,0.373915242767873,-0.515210540681373,"negative_expression_enriched"
"ZNF140","day_0",0,4,4,0,1,0.0136963445,0.0136963445,0.515210540681373,0.055234785770697,0.373915242767873,-0.515210540681373,"negative_expression_enriched"
"ZNF549","day_0",46,63,109,0.422018348623853,0.577981651376147,0.0149118934220183,0.012020469,0.515210540681373,0.0553318584512685,0.373915242767873,-0.0931921920575196,"negative_expression_enriched"
"HOXB4","day_0",101,70,171,0.590643274853801,0.409356725146199,0.00923948441603734,0.006846905,0.515210540681373,0.0554969540592585,0.373915242767873,0.0754327341724284,"positive_expression_enriched"
"EBF3","day_0",82,103,185,0.443243243243243,0.556756756756757,0.0229639729189189,0.020557615,0.515210540681373,0.0556198923617211,0.373915242767873,-0.0719672974381296,"negative_expression_enriched"
"ARNT2","day_0",50,30,80,0.625,0.375,0.0104955749977276,0.010395944,0.515210540681373,0.056834030670923,0.376558516761992,0.109789459318627,"positive_expression_enriched"
"MEIS1","day_0",272,215,487,0.558521560574949,0.441478439425051,0.0117446047831063,0.010189819,0.515210540681373,0.0569544756602513,0.376558516761992,0.0433110198935763,"positive_expression_enriched"
"RREB1","day_0",2,8,10,0.2,0.8,0.0117596012,0.010882754,0.515210540681373,0.0584972234160789,0.3809837424387,-0.315210540681373,"negative_expression_enriched"
"Ddit3::Cebpa","day_0",7,16,23,0.304347826086957,0.695652173913043,0.0114900594347826,0.01070261,0.515210540681373,0.0585762503999502,0.3809837424387,-0.210862714594416,"negative_expression_enriched"
"HOXA9","day_0",121,87,208,0.581730769230769,0.418269230769231,0.0130228084593977,0.0112227715,0.515210540681373,0.0608748871705429,0.387791236416872,0.0665202285493964,"positive_expression_enriched"
"TFAP2A","day_0",301,329,630,0.477777777777778,0.522222222222222,0.0179917504896053,0.015164172,0.515210540681373,0.0610731986609258,0.387791236416872,-0.0374327629035946,"negative_expression_enriched"
"MAF","day_0",12,22,34,0.352941176470588,0.647058823529412,0.00810830947058824,0.003785088,0.515210540681373,0.0610771197356574,0.387791236416872,-0.162269364210785,"negative_expression_enriched"
"GMEB2","day_0",32,17,49,0.653061224489796,0.346938775510204,0.0167246049795918,0.014611244,0.515210540681373,0.0626991812457946,0.39118554423606,0.137850683808423,"positive_expression_enriched"
"ERF::NHLH1","day_0",1,6,7,0.142857142857143,0.857142857142857,0.0138127222857143,0.016128391,0.515210540681373,0.0627459361679453,0.39118554423606,-0.37235339782423,"negative_expression_enriched"
"ZNF684","day_0",5,0,5,1,0,0.0132944924,0.011517933,0.515210540681373,0.0630786690080646,0.39118554423606,0.484789459318627,"positive_expression_enriched"
"LHX5","day_0",58,37,95,0.610526315789474,0.389473684210526,0.00851381874104018,0.006084851,0.515210540681373,0.0652001713554484,0.396038059535215,0.0953157751081014,"positive_expression_enriched"
"CREB3","day_0",14,5,19,0.736842105263158,0.263157894736842,0.0175043574210526,0.016767139,0.515210540681373,0.0658690373828984,0.396038059535215,0.221631564581785,"positive_expression_enriched"
"MAFA","day_0",10,20,30,0.333333333333333,0.666666666666667,0.0077524968,0.003785088,0.515210540681373,0.0659858626383216,0.396038059535215,-0.18187720734804,"negative_expression_enriched"
"HES1","day_0",117,84,201,0.582089552238806,0.417910447761194,0.0122595166574673,0.011276841,0.515210540681373,0.0662833452047461,0.396038059535215,0.0668790115574334,"positive_expression_enriched"
"Zic2","day_0",23,36,59,0.389830508474576,0.610169491525424,0.014339482338983,0.011155605,0.515210540681373,0.0674168554607094,0.396038059535215,-0.125380032206797,"negative_expression_enriched"
"Crx","day_0",16,27,43,0.372093023255814,0.627906976744186,0.0129794226744186,0.010381063,0.515210540681373,0.0674224687456927,0.396038059535215,-0.143117517425559,"negative_expression_enriched"
"NOTO","day_0",109,78,187,0.582887700534759,0.417112299465241,0.00945443482435427,0.007337298,0.515210540681373,0.0674531143821127,0.396038059535215,0.0676771598533864,"positive_expression_enriched"
"SNAI2","day_0",36,51,87,0.413793103448276,0.586206896551724,0.0137423555172414,0.013137341,0.515210540681373,0.0678215176954056,0.396038059535215,-0.101417437233097,"negative_expression_enriched"
"SNAI3","day_0",41,57,98,0.418367346938776,0.581632653061224,0.0124775459693878,0.011617237,0.515210540681373,0.0683457241074421,0.396207096275027,-0.0968431937425966,"negative_expression_enriched"
"Arid5a","day_0",25,12,37,0.675675675675676,0.324324324324324,0.00618325088389484,0.005449057,0.515210540681373,0.0690157541521886,0.397212973537776,0.160465134994303,"positive_expression_enriched"
"Nfat5","day_0",32,46,78,0.41025641025641,0.58974358974359,0.012595852,0.011574894,0.515210540681373,0.0699407474470807,0.399021931434611,-0.104954130424963,"negative_expression_enriched"
"PITX1","day_0",20,32,52,0.384615384615385,0.615384615384615,0.0123813983461538,0.010381063,0.515210540681373,0.0707469229717582,0.399021931434611,-0.130595156065988,"negative_expression_enriched"
"HOXD4","day_0",95,67,162,0.58641975308642,0.41358024691358,0.00877968661583097,0.0064140955,0.515210540681373,0.0710413525863182,0.399021931434611,0.0712092124050474,"positive_expression_enriched"
"Lhx3","day_0",7,1,8,0.875,0.125,0.003176040375,0.0011943755,0.515210540681373,0.0713251702439367,0.399021931434611,0.359789459318627,"positive_expression_enriched"
"Nrf1","day_0",17,28,45,0.377777777777778,0.622222222222222,0.0169066830222222,0.015996456,0.515210540681373,0.0736154834022269,0.408974907790149,-0.137432762903595,"negative_expression_enriched"
"ETV5::FOXI1","day_0",61,78,139,0.438848920863309,0.561151079136691,0.0173570238089287,0.013996363,0.515210540681373,0.074992551864702,0.413752010288011,-0.0763616198180636,"negative_expression_enriched"
"CTCF","day_0",21,33,54,0.388888888888889,0.611111111111111,0.0166352512962963,0.013381991,0.515210540681373,0.0761197912630182,0.417094746646675,-0.126321651792484,"negative_expression_enriched"
"Nr1h3::Rxra","day_0",18,8,26,0.692307692307692,0.307692307692308,0.0111406987239606,0.011136621,0.515210540681373,0.0790109507224305,0.427233072368675,0.177097151626319,"positive_expression_enriched"
"Elf5","day_0",187,210,397,0.47103274559194,0.52896725440806,0.0183661686549118,0.015270233,0.515210540681373,0.0790381183882048,0.427233072368675,-0.0441777950894326,"negative_expression_enriched"
"HOXA10","day_0",46,28,74,0.621621621621622,0.378378378378378,0.00919192254552361,0.007579459,0.515210540681373,0.0804940175230436,0.43217587145622,0.106411080940249,"positive_expression_enriched"
"TCF4","day_0",64,81,145,0.441379310344828,0.558620689655172,0.0136978439724138,0.013137341,0.515210540681373,0.0810329758980413,0.43217587145622,-0.0738312303365446,"negative_expression_enriched"
"ETV2::DRGX","day_0",15,25,40,0.375,0.625,0.0146749036,0.012646397,0.515210540681373,0.0829190114739743,0.439306021054169,-0.140210540681373,"negative_expression_enriched"
"KLF13","day_0",3,9,12,0.25,0.75,0.0107866648333333,0.010422454,0.515210540681373,0.0841190288881818,0.44273173099043,-0.265210540681373,"negative_expression_enriched"
"VAX1","day_0",95,68,163,0.58282208588957,0.417177914110429,0.00919308890773814,0.007694926,0.515210540681373,0.085279416106217,0.445905443692638,0.0676115452081973,"positive_expression_enriched"
"BCL11A","day_0",19,30,49,0.387755102040816,0.612244897959184,0.0140609635714286,0.012878077,0.515210540681373,0.086122869536492,0.447391530059699,-0.127455438640557,"negative_expression_enriched"
"HOXA2","day_0",97,69,166,0.58433734939759,0.41566265060241,0.0090320282274977,0.0065280595,0.515210540681373,0.08727266016698,0.450439536345703,0.0691268087162173,"positive_expression_enriched"
"Ascl2","day_0",61,77,138,0.442028985507246,0.557971014492754,0.0132318510072464,0.0117464305,0.515210540681373,0.088887671455858,0.455834212594144,-0.0731815551741266,"negative_expression_enriched"
"RELB","day_0",43,57,100,0.43,0.57,0.01532921535,0.013202531,0.515210540681373,0.0899465759923098,0.458326501871643,-0.0852105406813726,"negative_expression_enriched"
"ELF4","day_0",28,40,68,0.411764705882353,0.588235294117647,0.0197965517941176,0.0190790495,0.515210540681373,0.0907149426988213,0.459316165563652,-0.10344583479902,"negative_expression_enriched"
"ZNF184","day_0",33,46,79,0.417721518987342,0.582278481012658,0.0119568526599156,0.010716658,0.515210540681373,0.091426886378222,0.46000949121118,-0.0974890216940306,"negative_expression_enriched"
"SOX2","day_0",20,31,51,0.392156862745098,0.607843137254902,0.00985348824120478,0.007408687,0.515210540681373,0.0924045009801766,0.462022504900883,-0.123053677936275,"negative_expression_enriched"
"ATF7","day_0",24,12,36,0.666666666666667,0.333333333333333,0.0141555514444444,0.013549995,0.515210540681373,0.0940955870428,0.464443075308963,0.151456125985294,"positive_expression_enriched"
