"TFName","timepoint","expression_direction","n_observations","pearson_r","pearson_p_value","spearman_rho","spearman_p_value","pearson_p_adj","spearman_p_adj","abs_pearson_r","abs_spearman_rho"
"GBX1","day_7","positive_expression",53,-0.0792334808713967,0.572780205344875,-0.132017609188319,0.346029817032404,0.862953910186832,0.82785729558941,0.0792334808713967,0.132017609188319
"HESX1","day_7","positive_expression",53,-0.0221365451779053,0.874982513582305,-0.131940709094705,0.346313317356198,0.970479222358386,0.82785729558941,0.0221365451779053,0.131940709094705
"ISX","day_7","positive_expression",53,-0.0221365451779053,0.874982513582305,-0.131940709094705,0.346313317356198,0.970479222358386,0.82785729558941,0.0221365451779053,0.131940709094705
"Nobox","day_7","positive_expression",53,-0.0221365451779053,0.874982513582305,-0.131940709094705,0.346313317356198,0.970479222358386,0.82785729558941,0.0221365451779053,0.131940709094705
"ZNF189","day_7","positive_expression",26,0.237576824854136,0.242542099452917,0.192577392931085,0.34592370340545,0.683191104565852,0.82785729558941,0.237576824854136,0.192577392931085
"ALX3","day_7","positive_expression",60,-0.101347912822171,0.440997120480432,-0.122138236056033,0.352545126703364,0.806265204005563,0.828775373186992,0.101347912822171,0.122138236056033
"FEZF2","day_7","positive_expression",60,-0.16744956147694,0.200958674453255,-0.122796778127432,0.349935362925573,0.634926241555637,0.828775373186992,0.16744956147694,0.122796778127432
"FOXK2","day_7","positive_expression",39,-0.0156901395355337,0.924471596201375,-0.152455703237821,0.354164909597031,0.977202378526242,0.828775373186992,0.0156901395355337,0.152455703237821
"HOXB2","day_7","positive_expression",121,-0.157310410536018,0.0848525455946774,-0.0849316511332141,0.354328756542826,0.467332369839242,0.828775373186992,0.157310410536018,0.0849316511332141
"LBX1","day_7","positive_expression",41,-0.0916605584618236,0.56870110714739,-0.148354043913938,0.354607649457193,0.862354096294081,0.828775373186992,0.0916605584618236,0.148354043913938
"Rhox11","day_7","positive_expression",14,0.229415011323745,0.430128817879974,0.266813833611853,0.356465068041835,0.79990956850927,0.828775373186992,0.229415011323745,0.266813833611853
"SPDEF","day_7","positive_expression",52,-0.121945390981497,0.389125236533938,-0.1300215706253,0.358244710656154,0.793827444834418,0.828775373186992,0.121945390981497,0.1300215706253
"Sox3","day_7","positive_expression",37,0.179844271017746,0.286822747196583,0.155290578908713,0.358744872422032,0.72385915072989,0.828775373186992,0.179844271017746,0.155290578908713
"ZNF184","day_7","positive_expression",52,-0.0875809328053468,0.536977013495461,-0.129722572506401,0.359360595419834,0.852234485934731,0.828775373186992,0.0875809328053468,0.129722572506401
"ZNF454","day_7","positive_expression",10,0.16947039141261,0.639748358460069,-0.326192451095232,0.357652225201822,0.893172299920809,0.828775373186992,0.16947039141261,0.326192451095232
"Zbtb2","day_7","positive_expression",35,-0.154834457466422,0.374476893546254,-0.161048427054685,0.355368744047546,0.788847391049287,0.828775373186992,0.154834457466422,0.161048427054685
"ESRRA","day_7","positive_expression",9,0.0637826853163807,0.870502685905142,0.334730963502289,0.378594961281927,0.970479222358386,0.831556789958518,0.0637826853163807,0.334730963502289
"FOSL2","day_7","positive_expression",81,-0.00389701770565259,0.972455998276976,-0.100126964510165,0.373802020597342,0.982366133201562,0.831556789958518,0.00389701770565259,0.100126964510165
"GBX2","day_7","positive_expression",50,-0.0111861198295667,0.938544341641473,-0.130080214996603,0.367920560711815,0.979607383197937,0.831556789958518,0.0111861198295667,0.130080214996603
"HOXC8","day_7","positive_expression",157,-0.205822227495034,0.00970726754933342,-0.0719194386723704,0.370730091561702,0.178373332855581,0.831556789958518,0.205822227495034,0.0719194386723704
"Hoxd13","day_7","positive_expression",15,-0.193531382179073,0.489505143954577,-0.248436202866985,0.371947883603702,0.844921041620049,0.831556789958518,0.193531382179073,0.248436202866985
"ISL2","day_7","positive_expression",110,-0.15968204034071,0.0956460746123958,-0.0864329486210588,0.369269485672917,0.472437915604072,0.831556789958518,0.15968204034071,0.0864329486210588
"MIXL1","day_7","positive_expression",114,-0.0769593711728427,0.415728860229002,-0.0845137664601301,0.37131313505645,0.79990956850927,0.831556789958518,0.0769593711728427,0.0845137664601301
"MLXIPL","day_7","positive_expression",20,0.0253815737375842,0.915409739127142,0.208145033140589,0.378524728826325,0.976408588486226,0.831556789958518,0.0253815737375842,0.208145033140589
"MSC","day_7","positive_expression",17,-0.140175737603946,0.591545381571964,-0.228290652513816,0.378160150678935,0.871680683743772,0.831556789958518,0.140175737603946,0.228290652513816
"NFIL3","day_7","positive_expression",23,0.276948355436582,0.200781377765768,0.192878361866938,0.37791269684598,0.634926241555637,0.831556789958518,0.276948355436582,0.192878361866938
"PPARA::RXRA","day_7","positive_expression",4,0.542007083495549,0.457992916504451,0.632455532033676,0.367544467966324,0.823185454518631,0.831556789958518,0.542007083495549,0.632455532033676
"Sox11","day_7","positive_expression",47,-0.264087879850623,0.072855148228394,-0.131585806507865,0.377962009355526,0.439305105064479,0.831556789958518,0.264087879850623,0.131585806507865
"TLX2","day_7","positive_expression",54,-0.0139984385970812,0.91997517439441,-0.123447620740152,0.373824085519534,0.976408588486226,0.831556789958518,0.0139984385970812,0.123447620740152
"ZNF213","day_7","positive_expression",15,-0.281143735641125,0.310074141877891,-0.245960899086052,0.37688626137024,0.75523008813823,0.831556789958518,0.281143735641125,0.245960899086052
"ZNF214","day_7","positive_expression",5,0.559705136143345,0.32654985364962,0.526315789473684,0.362245481189845,0.766424241043096,0.831556789958518,0.559705136143345,0.526315789473684
"ZNF24","day_7","positive_expression",4,0.817825162834195,0.182174837165805,0.632455532033676,0.367544467966324,0.620942860871469,0.831556789958518,0.817825162834195,0.632455532033676
"ARNT2","day_7","positive_expression",25,0.0333831868034578,0.874130426085401,0.182238520127115,0.383275401623343,0.970479222358386,0.83297352349536,0.0333831868034578,0.182238520127115
"FOXI1","day_7","positive_expression",55,-0.110699689200103,0.421055519264786,-0.120223016209059,0.381957138124365,0.79990956850927,0.83297352349536,0.110699689200103,0.120223016209059
"FOXL1","day_7","positive_expression",84,-0.0378357244397237,0.732579251006338,-0.0962297977697159,0.383880460825907,0.922599807581361,0.83297352349536,0.0378357244397237,0.0962297977697159
"MGA","day_7","positive_expression",26,0.232502848470698,0.253046977265596,0.178553106767364,0.382819757625895,0.691912559978027,0.83297352349536,0.232502848470698,0.178553106767364
"UNCX","day_7","positive_expression",57,-0.0906472850800581,0.502480084889047,-0.117293664164875,0.384883430232951,0.845497419508538,0.83297352349536,0.0906472850800581,0.117293664164875
"Ascl2","day_7","positive_expression",49,0.0110769018650989,0.939785944856557,-0.125057569461635,0.391902373881925,0.979607383197937,0.83385798194749,0.0110769018650989,0.125057569461635
"CEBPB","day_7","positive_expression",32,0.263886664194443,0.144457767928095,0.153166421207658,0.402635959262517,0.589104537513794,0.83385798194749,0.263886664194443,0.153166421207658
"Creb5","day_7","positive_expression",17,0.0951535172280201,0.716402908229983,0.217821782178218,0.400993793249896,0.918157926874938,0.83385798194749,0.0951535172280201,0.217821782178218
"DRGX","day_7","positive_expression",106,-0.168627937191156,0.0839985201865726,-0.0844526531892285,0.389390721171536,0.467332369839242,0.83385798194749,0.168627937191156,0.0844526531892285
"HEY2","day_7","positive_expression",20,-0.142386906664195,0.549282023960721,-0.200452147701583,0.396784875799831,0.853841433405353,0.83385798194749,0.142386906664195,0.200452147701583
"HOXD4","day_7","positive_expression",91,-0.139021923164733,0.188764213181797,-0.089668757081533,0.397962775238037,0.624733105225718,0.83385798194749,0.139021923164733,0.089668757081533
"JUN::JUNB","day_7","positive_expression",101,-0.0641371883773958,0.523991868320139,-0.0852496108795498,0.39664501066722,0.84787524900543,0.83385798194749,0.0641371883773958,0.0852496108795498
"KLF13","day_7","positive_expression",8,0.327704869373942,0.428126601892868,0.347311615954845,0.399263874203282,0.79990956850927,0.83385798194749,0.327704869373942,0.347311615954845
"KLF4","day_7","positive_expression",107,-0.0175722469628007,0.857429211669286,-0.0815419465825781,0.403739649804588,0.970479222358386,0.83385798194749,0.0175722469628007,0.0815419465825781
"LMX1B","day_7","positive_expression",7,-0.648138230824843,0.115398024137512,-0.381107966983353,0.398954277693147,0.532968243031333,0.83385798194749,0.648138230824843,0.381107966983353
"Msx3","day_7","positive_expression",40,-0.0641675788957032,0.694047455878069,-0.13549254962988,0.404500213465043,0.913769597392973,0.83385798194749,0.0641675788957032,0.13549254962988
"PBX2","day_7","positive_expression",11,-0.133879033344039,0.694732393667157,-0.282538510345068,0.399890515137018,0.913769597392973,0.83385798194749,0.133879033344039,0.282538510345068
"RARA::RXRG","day_7","positive_expression",7,-0.0653178761068493,0.88934932377395,0.378393734332135,0.402602201921755,0.970479222358386,0.83385798194749,0.0653178761068493,0.378393734332135
"RXRG","day_7","positive_expression",11,-0.120759505866379,0.723577889964537,-0.28899386620851,0.388736082934854,0.922599807581361,0.83385798194749,0.120759505866379,0.28899386620851
"Shox2","day_7","positive_expression",70,-0.151249833047931,0.211348306387176,-0.103508278794555,0.393818512674079,0.642731401348402,0.83385798194749,0.151249833047931,0.103508278794555
"TCF7","day_7","positive_expression",34,-0.0893562747665747,0.615280281245158,-0.150183964394952,0.396558552095303,0.883559161966896,0.83385798194749,0.0893562747665747,0.150183964394952
"TEAD1","day_7","positive_expression",5,0.219289440610157,0.723046190037542,0.5,0.39100221895577,0.922599807581361,0.83385798194749,0.219289440610157,0.5
"DMRTC2","day_7","positive_expression",11,-0.0482570298603475,0.887952240644349,-0.278541716636106,0.406874957315896,0.970479222358386,0.834093662497586,0.0482570298603475,0.278541716636106
"NHLH2","day_7","positive_expression",8,0.108529109874457,0.798100169538346,-0.342223782220227,0.406670455003866,0.946942001799516,0.834093662497586,0.108529109874457,0.342223782220227
"GATA6","day_7","positive_expression",28,-0.161452836072144,0.411769990016514,-0.161873465398076,0.410536497262546,0.79990956850927,0.834644448980052,0.161452836072144,0.161873465398076
"MITF","day_7","positive_expression",20,-0.0194487516959874,0.935136357488412,0.195125578662113,0.409707272907004,0.979607383197937,0.834644448980052,0.0194487516959874,0.195125578662113
"SHOX","day_7","positive_expression",48,-0.0482914478396974,0.744466751956286,-0.121767684633704,0.409673781910569,0.925558919825041,0.834644448980052,0.0482914478396974,0.121767684633704
"OLIG1","day_7","positive_expression",11,0.0320106180960883,0.925561602425262,0.273633616584944,0.415532930169481,0.977202378526242,0.842481600178784,0.0320106180960883,0.273633616584944
"Lef1","day_7","positive_expression",22,-0.142294139205191,0.527591182500277,-0.181769190075408,0.418179140538964,0.84787524900543,0.843213676824469,0.142294139205191,0.181769190075408
"NR1I3","day_7","positive_expression",66,-0.206033246968603,0.0969747715182812,-0.101553692693161,0.417157059539089,0.473956168082725,0.843213676824469,0.206033246968603,0.101553692693161
"Sox5","day_7","positive_expression",15,0.205278368067717,0.462985985836414,0.22520116231108,0.419678197099166,0.82704550457618,0.843930543485517,0.205278368067717,0.22520116231108
"BHLHE23","day_7","positive_expression",9,0.108592692072701,0.780939219786742,0.303765218204042,0.42680486729626,0.943262101804608,0.848736157077874,0.108592692072701,0.303765218204042
"FOXP2","day_7","positive_expression",48,-0.0849989879029874,0.565691455056566,-0.117033425888677,0.428252258783371,0.862354096294081,0.848736157077874,0.0849989879029874,0.117033425888677
"HEY1","day_7","positive_expression",16,0.0120634603948244,0.964632783229634,0.21327515885935,0.427726388617363,0.982366133201562,0.848736157077874,0.0120634603948244,0.21327515885935
"Hand1::Tcf3","day_7","positive_expression",37,0.183564719071794,0.276802405715,0.134045092195455,0.428968274512259,0.713676221241975,0.848736157077874,0.183564719071794,0.134045092195455
"LBX2","day_7","positive_expression",49,-0.00564650317004895,0.969284695629329,-0.116286915613486,0.426206734798294,0.982366133201562,0.848736157077874,0.00564650317004895,0.116286915613486
"Npas2","day_7","positive_expression",19,-0.0562811013190139,0.818985822832817,0.195057369814651,0.423568832338888,0.954896092895123,0.848736157077874,0.0562811013190139,0.195057369814651
"ARNT::HIF1A","day_7","positive_expression",54,0.0949601837787404,0.49458792680198,0.109564490702851,0.430304486019711,0.844921041620049,0.849103504498789,0.0949601837787404,0.109564490702851
"Znf423","day_7","positive_expression",26,-0.0012663395714964,0.995101414277124,-0.160659114315139,0.433023759882936,0.995101414277124,0.852190759449617,0.0012663395714964,0.160659114315139
"ZFP14","day_7","positive_expression",29,0.00243738737337433,0.989988124902917,-0.150585346087972,0.435556750926889,0.991331392372256,0.854895963255436,0.00243738737337433,0.150585346087972
"Lhx3","day_7","positive_expression",6,-0.196428023727303,0.709147450749583,-0.392792202424786,0.441112809121304,0.914948983659428,0.859104643080288,0.196428023727303,0.392792202424786
"Msgn1","day_7","positive_expression",9,0.714797910366344,0.0304504865865788,0.294117647058824,0.442357404296083,0.291850118193444,0.859104643080288,0.714797910366344,0.294117647058824
"PHOX2A","day_7","positive_expression",16,0.148701611816286,0.582574293662391,0.20725394278602,0.441188303327337,0.866814170812187,0.859104643080288,0.148701611816286,0.20725394278602
"TFAP2E","day_7","positive_expression",278,-0.00588664677677968,0.922163666903658,-0.0463399296350418,0.441553083079271,0.976408588486226,0.859104643080288,0.00588664677677968,0.0463399296350418
"Atoh1","day_7","positive_expression",80,-0.0630829420027064,0.578275820300221,-0.084142759463814,0.458045903878698,0.866814170812187,0.859407696476299,0.0630829420027064,0.084142759463814
"FOXO6","day_7","positive_expression",58,-0.0949967949577905,0.478118783872894,-0.10254477218016,0.44368835829187,0.840123005948085,0.859407696476299,0.0949967949577905,0.10254477218016
"FOXP1","day_7","positive_expression",34,-0.0105187666421952,0.952918826311923,-0.132329342286665,0.455646380842591,0.982366133201562,0.859407696476299,0.0105187666421952,0.132329342286665
"GATA4","day_7","positive_expression",27,-0.189440603707586,0.343948995086064,-0.148884195910704,0.458594013860004,0.769932863074987,0.859407696476299,0.189440603707586,0.148884195910704
"HOXB8","day_7","positive_expression",54,0.0505480861990912,0.716611064878,-0.102950295453471,0.458816575083553,0.918157926874938,0.859407696476299,0.0505480861990912,0.102950295453471
"HOXD8","day_7","positive_expression",53,0.0484110089038347,0.730669226815087,-0.107132085395139,0.445143204938187,0.922599807581361,0.859407696476299,0.0484110089038347,0.107132085395139
"IRF6","day_7","positive_expression",17,0.152098649341052,0.560055595432843,-0.196439570469327,0.449854732158121,0.859295279479081,0.859407696476299,0.152098649341052,0.196439570469327
"MYC","day_7","positive_expression",16,-0.332136829420038,0.208813981176624,-0.2,0.4576879050752,0.642731401348402,0.859407696476299,0.332136829420038,0.2
"MYOD1","day_7","positive_expression",37,-0.0709863903352784,0.676312344950378,-0.127798600944705,0.450977572259861,0.909141185015262,0.859407696476299,0.0709863903352784,0.127798600944705
"NFIA","day_7","positive_expression",58,-0.222661740568859,0.0929592563903312,-0.0994337423672222,0.457709716886756,0.472437915604072,0.859407696476299,0.222661740568859,0.0994337423672222
"Nr2e3","day_7","positive_expression",58,-0.223584280492833,0.0915779605603065,-0.0993344836085778,0.458161020521323,0.472437915604072,0.859407696476299,0.223584280492833,0.0993344836085778
"TFAP2C","day_7","positive_expression",244,0.0309729707898786,0.630200693759528,0.0480282243826868,0.455182188119334,0.89097339462554,0.859407696476299,0.0309729707898786,0.0480282243826868
"TWIST1","day_7","positive_expression",38,0.216342022836196,0.192034134334,0.124369385981568,0.456907003265026,0.624733105225718,0.859407696476299,0.216342022836196,0.124369385981568
"ZBTB14","day_7","positive_expression",28,0.208778773895762,0.286337574419334,0.148250064458479,0.45152495911603,0.72385915072989,0.859407696476299,0.208778773895762,0.148250064458479
"Foxf1","day_7","positive_expression",41,-0.00652725541282909,0.967692359200139,-0.117521463419421,0.464306113459182,0.982366133201562,0.860949526967026,0.00652725541282909,0.117521463419421
"HLF","day_7","positive_expression",25,0.281711662808144,0.1724842214375,0.153698099547734,0.463239887161603,0.620942860871469,0.860949526967026,0.281711662808144,0.153698099547734
"NFATC3","day_7","positive_expression",449,-0.0953115426007064,0.0435305755866095,-0.0347296130786759,0.46290156155432,0.356950719810197,0.860949526967026,0.0953115426007064,0.0347296130786759
"NKX6-1","day_7","positive_expression",72,-0.224248437476487,0.0582643532151937,-0.0881807058425515,0.461378126760073,0.408385881665462,0.860949526967026,0.224248437476487,0.0881807058425515
"RHOXF1","day_7","positive_expression",194,0.0328970530666357,0.648846608963332,0.0526885724268131,0.465615589709364,0.893374622042797,0.861213797507546,0.0328970530666357,0.0526885724268131
"NFYA","day_7","positive_expression",23,-0.38279970380778,0.0714119444916479,-0.159147737377992,0.468252697760184,0.439305105064479,0.86392622736754,0.38279970380778,0.159147737377992
"MEIS1","day_7","positive_expression",237,-0.00999839803986139,0.878308849625612,-0.0469523451044734,0.471896098195703,0.970479222358386,0.868477108400072,0.00999839803986139,0.0469523451044734
"BATF","day_7","positive_expression",79,0.156689716983636,0.167887052847555,0.0774422614325476,0.497536886359978,0.620942860871469,0.876329885760534,0.156689716983636,0.0774422614325476
"BATF::JUN","day_7","positive_expression",79,0.156689716983636,0.167887052847555,0.0774422614325476,0.497536886359978,0.620942860871469,0.876329885760534,0.156689716983636,0.0774422614325476
"BNC2","day_7","positive_expression",82,0.158918293723374,0.15385273607919,0.077025149119995,0.491574084340335,0.607183525275092,0.876329885760534,0.158918293723374,0.077025149119995
"DBP","day_7","positive_expression",51,0.120227036962024,0.400705691924066,0.100943251674286,0.480927888467399,0.79990956850927,0.876329885760534,0.120227036962024,0.100943251674286
"EBF1","day_7","positive_expression",64,-0.239377131655766,0.056770735863609,-0.0882363259618804,0.488101099825809,0.406411694201109,0.876329885760534,0.239377131655766,0.0882363259618804
"ETV2::HOXB13","day_7","positive_expression",22,0.0702040376105615,0.756220132073271,0.154977375565611,0.491039771536042,0.931703601786434,0.876329885760534,0.0702040376105615,0.154977375565611
"EVX1","day_7","positive_expression",116,-0.122177282135032,0.191369121021563,-0.0636499758248315,0.497267187409485,0.624733105225718,0.876329885760534,0.122177282135032,0.0636499758248315
"Esrrg","day_7","positive_expression",25,0.187304633835254,0.369960043367053,0.145251464027667,0.488458005890041,0.788847391049287,0.876329885760534,0.187304633835254,0.145251464027667
"FOS","day_7","positive_expression",98,-0.080360225840771,0.431520811823299,-0.0709780666661057,0.487363498755873,0.79990956850927,0.876329885760534,0.080360225840771,0.0709780666661057
"GATA1::TAL1","day_7","positive_expression",5,-0.793322237132015,0.109227035672687,-0.410391340834062,0.492535781702798,0.516727899528479,0.876329885760534,0.793322237132015,0.410391340834062
"GSX1","day_7","positive_expression",158,-0.0972958995505493,0.223921222304511,-0.0566544493530366,0.47953605272848,0.665299298070572,0.876329885760534,0.0972958995505493,0.0566544493530366
"KLF16","day_7","positive_expression",79,-0.060600648735106,0.595742433348485,-0.0779149722719127,0.494907807110594,0.873828845988761,0.876329885760534,0.060600648735106,0.0779149722719127
"MAF","day_7","positive_expression",22,0.0129014368039667,0.95455879030508,0.155610074166929,0.489249954485125,0.982366133201562,0.876329885760534,0.0129014368039667,0.155610074166929
"Nkx3-2","day_7","positive_expression",11,0.433345074778266,0.183039389099131,0.233410222105493,0.489728582853728,0.620942860871469,0.876329885760534,0.433345074778266,0.233410222105493
"POU3F2","day_7","positive_expression",5,0.330999436587663,0.586385694814421,0.410391340834062,0.492535781702798,0.870408767258792,0.876329885760534,0.330999436587663,0.410391340834062
"TCF3","day_7","positive_expression",38,0.0581573563513619,0.728723650130783,-0.113503149992266,0.49745137017513,0.922599807581361,0.876329885760534,0.0581573563513619,0.113503149992266
"Tfcp2l1","day_7","positive_expression",37,-0.159965495369456,0.344278922513205,-0.116439169959684,0.492522499710676,0.769932863074987,0.876329885760534,0.159965495369456,0.116439169959684
"ZNF417","day_7","positive_expression",15,0.0338656093564724,0.904629448227742,-0.198564043911347,0.478056718173159,0.971722238166888,0.876329885760534,0.0338656093564724,0.198564043911347
"CREB3","day_7","positive_expression",7,0.016636081945024,0.971761618125699,0.309090909090909,0.499973135777155,0.982366133201562,0.878524224294144,0.016636081945024,0.309090909090909
"Zic2","day_7","positive_expression",30,0.192705726953625,0.307611673713804,0.127185694068107,0.503015819684261,0.754210681730191,0.881771199351508,0.192705726953625,0.127185694068107
"FOXC1","day_7","positive_expression",62,-0.198835337304262,0.121313667169739,-0.0856743381475495,0.507913166313049,0.542154293011383,0.885149983304573,0.198835337304262,0.0856743381475495
"KLF10","day_7","positive_expression",105,-0.0495937437510974,0.615378603321117,-0.0647545730676807,0.511641820174389,0.883559161966896,0.885149983304573,0.0495937437510974,0.0647545730676807
"LHX9","day_7","positive_expression",54,-0.0420222687602259,0.762875360387058,-0.0905514463541406,0.514927450526985,0.935219295624002,0.885149983304573,0.0420222687602259,0.0905514463541406
"NR2F1","day_7","positive_expression",28,-0.157361413837798,0.423875497733397,-0.130101342098055,0.509344973074999,0.79990956850927,0.885149983304573,0.157361413837798,0.130101342098055
"Nr1h3","day_7","positive_expression",159,0.0535077277239647,0.502944941956976,0.0519487311841126,0.515485923816056,0.845497419508538,0.885149983304573,0.0535077277239647,0.0519487311841126
"PRRX1","day_7","positive_expression",77,-0.102858629995824,0.373368125225821,-0.0749877876167159,0.516877620133978,0.788847391049287,0.885149983304573,0.102858629995824,0.0749877876167159
"SNAI1","day_7","positive_expression",91,-0.174104070702782,0.0988367589126105,-0.0690622050393594,0.515381282768864,0.476742013578474,0.885149983304573,0.174104070702782,0.0690622050393594
"SOX9","day_7","positive_expression",22,0.0376328083598711,0.867945734293075,0.146892655367232,0.514192680988048,0.970479222358386,0.885149983304573,0.0376328083598711,0.146892655367232
"Stat5a::Stat5b","day_7","positive_expression",96,0.131565281622743,0.201338571717302,0.0669464626881111,0.516937185371641,0.634926241555637,0.885149983304573,0.131565281622743,0.0669464626881111
"ZNF549","day_7","positive_expression",50,-0.210124476759866,0.143021409048653,-0.0951030821549468,0.511204738097999,0.589104537513794,0.885149983304573,0.210124476759866,0.0951030821549468
"CDX2","day_7","positive_expression",18,-0.215971965237082,0.389384193807668,-0.161240331609391,0.52270757348619,0.793827444834418,0.889349793441211,0.215971965237082,0.161240331609391
"HES5","day_7","positive_expression",28,0.0274862022158507,0.889578038341481,0.125967542938861,0.523005163080604,0.970479222358386,0.889349793441211,0.0274862022158507,0.125967542938861
"ZIC4","day_7","positive_expression",21,0.180953457823007,0.432471433381028,0.147690430826423,0.522902024925091,0.79990956850927,0.889349793441211,0.180953457823007,0.147690430826423
"BARX2","day_7","positive_expression",64,-0.0248843888426375,0.845250720054997,-0.0807341748820306,0.525963188992048,0.969388941953443,0.890277141000302,0.0248843888426375,0.0807341748820306
"RARB","day_7","positive_expression",8,0.114422474283114,0.78732310131058,0.265079480991534,0.525768133273764,0.943854823953334,0.890277141000302,0.114422474283114,0.265079480991534
"FLI1::DRGX","day_7","positive_expression",14,-0.380611594701643,0.179420717816699,-0.182618372332431,0.532049974607802,0.620942860871469,0.890369345262036,0.380611594701643,0.182618372332431
"FOXC2","day_7","positive_expression",46,-0.139937976781981,0.353635442660555,0.0950765056103783,0.529663217611695,0.783732602653121,0.890369345262036,0.139937976781981,0.0950765056103783
"IRF2","day_7","positive_expression",10,0.314426754764143,0.376252414159009,0.226993865030675,0.528254930697199,0.788847391049287,0.890369345262036,0.314426754764143,0.226993865030675
"SOX8","day_7","positive_expression",52,0.00255587632314072,0.985652677023108,0.0886819560648727,0.531851044637231,0.989675749174223,0.890369345262036,0.00255587632314072,0.0886819560648727
"ZBTB26","day_7","positive_expression",39,0.193246693797783,0.238513157150894,0.103588082404115,0.53029761619742,0.679624362846948,0.890369345262036,0.193246693797783,0.103588082404115
"KLF1","day_7","positive_expression",128,-0.0437973235197381,0.623507812711473,-0.0552893759661522,0.535346008808203,0.884889983279781,0.893452388738953,0.0437973235197381,0.0552893759661522
"NFYC","day_7","positive_expression",31,-0.263625809726751,0.1518633065555,-0.115438971713145,0.536313561262,0.602554409881502,0.893452388738953,0.263625809726751,0.115438971713145
"HOXB13","day_7","positive_expression",17,0.325025205813037,0.203038743912101,0.15847677806449,0.543515721329,0.634926241555637,0.893765306604439,0.325025205813037,0.15847677806449
"JUNB","day_7","positive_expression",67,0.145353652539652,0.240544899269632,0.0754867926084398,0.543767781389422,0.682777444849956,0.893765306604439,0.145353652539652,0.0754867926084398
"MEF2B","day_7","positive_expression",10,0.358229645214415,0.309427979686043,0.219512195121951,0.542293703790721,0.75523008813823,0.893765306604439,0.358229645214415,0.219512195121951
"POU2F1","day_7","positive_expression",10,0.252717451288655,0.481154644083278,0.218845995724823,0.543550917404024,0.843449233571163,0.893765306604439,0.252717451288655,0.218845995724823
"RELA","day_7","positive_expression",32,0.307665707871099,0.0867112583614168,0.112095888897359,0.541324370376032,0.469064565733807,0.893765306604439,0.307665707871099,0.112095888897359
"TBP","day_7","positive_expression",40,0.116642408039208,0.473515491484701,0.100287832774873,0.538080317480364,0.835804427914117,0.893765306604439,0.116642408039208,0.100287832774873
"ELK3","day_7","positive_expression",71,-0.0346276554653831,0.774353726877907,-0.0729807028762651,0.54528634721368,0.939922780322197,0.894269609430435,0.0346276554653831,0.0729807028762651
"CEBPE","day_7","positive_expression",30,0.235771793985397,0.209741898804671,0.114490161001789,0.546888739603753,0.642731401348402,0.894908846624324,0.235771793985397,0.114490161001789
"GSC2","day_7","positive_expression",28,0.171066813556293,0.384097258704527,0.117792093220329,0.550531431814301,0.791928249165409,0.894916732773027,0.171066813556293,0.117792093220329
"HOXB4","day_7","positive_expression",93,-0.127821938418182,0.222080584370899,-0.0627651527140423,0.550047695679207,0.665299298070572,0.894916732773027,0.127821938418182,0.0627651527140423
"ZNF354C","day_7","positive_expression",190,0.0866822655168328,0.234365830048699,0.0437423884352903,0.549002632865948,0.671448197032529,0.894916732773027,0.0866822655168328,0.0437423884352903
"Bhlha15","day_7","positive_expression",70,0.0523895487448423,0.666667524507184,-0.0720796529314213,0.55319773637191,0.902753455204224,0.896380930080823,0.0523895487448423,0.0720796529314213
"Nkx2-1","day_7","positive_expression",10,0.309255476892636,0.38457491761826,0.212766940288023,0.555075995998558,0.791928249165409,0.896380930080823,0.309255476892636,0.212766940288023
"OLIG2","day_7","positive_expression",18,0.148977170043451,0.555198295471387,0.149114957169764,0.554828355146032,0.854352870934588,0.896380930080823,0.148977170043451,0.149114957169764
"BSX","day_7","positive_expression",75,-0.15985037899949,0.170711730421663,-0.0681485095816865,0.561276341598196,0.620942860871469,0.897945839340066,0.15985037899949,0.0681485095816865
"DLX6","day_7","positive_expression",68,-0.101402595924404,0.410616981312105,-0.0714437236578176,0.562617450499424,0.79990956850927,0.897945839340066,0.101402595924404,0.0714437236578176
"HOXA2","day_7","positive_expression",88,-0.134967674003164,0.209932344863192,-0.0624347307352262,0.56334542495183,0.642731401348402,0.897945839340066,0.134967674003164,0.0624347307352262
"NFYB","day_7","positive_expression",19,-0.167439927637717,0.493238796632207,0.141725846316006,0.562748959938096,0.844921041620049,0.897945839340066,0.167439927637717,0.141725846316006
"SATB1","day_7","positive_expression",7,-0.300626839885522,0.512386199992375,0.270281238808668,0.55773074880537,0.847332904178578,0.897945839340066,0.300626839885522,0.270281238808668
"TFAP2A","day_7","positive_expression",290,0.027228000057905,0.644254027927748,0.0341823670879824,0.56207638709084,0.893172299920809,0.897945839340066,0.027228000057905,0.0341823670879824
"ATF6","day_7","positive_expression",4,0.465147057596806,0.534852942403194,0.4,0.6,0.852234485934731,0.898149942112207,0.465147057596806,0.4
"Alx1","day_7","positive_expression",8,-0.600379605368421,0.115548670575899,-0.210818510677892,0.616271270101296,0.532968243031333,0.898149942112207,0.600379605368421,0.210818510677892
"Atf3","day_7","positive_expression",78,0.15064018667344,0.188018082795808,0.061384122496289,0.59342384581453,0.624733105225718,0.898149942112207,0.15064018667344,0.061384122496289
"BARHL2","day_7","positive_expression",173,0.0132625978362238,0.8625058380619,-0.0380865180489361,0.618837328323664,0.970479222358386,0.898149942112207,0.0132625978362238,0.0380865180489361
