"TF1","TF2","timepoint","n_TF1_only","n_TF2_only","n_Both_TFs","median_TF1_only","median_TF2_only","median_Both_TFs","mean_TF1_only","mean_TF2_only","mean_Both_TFs","p_Both_vs_TF1","p_Both_vs_TF2","p_TF1_vs_TF2","p_adj_Both_vs_TF1","p_adj_Both_vs_TF2","p_adj_TF1_vs_TF2","diff_Both_minus_TF1","diff_Both_minus_TF2","diff_TF1_minus_TF2"
"RHOXF1","DMRTA2","day_1",73,43,155,0.17487828839834,-0.197327437079089,-0.141066349175745,0.0133599651525974,-0.127385774798461,-0.0765371872369193,0.40372761048949,0.678075443517066,0.290290800106309,0.869819648615569,0.847594304396333,0.512227085422085,-0.315944637574085,0.056261087903344,0.372205725477429
"RHOXF1","DMRTA2","day_7",73,43,155,0.259280524168817,-0.0421270321403796,-0.164347326387822,0.0942911096622849,0.0232679813253647,0.00774752801547298,0.601015996101756,0.8332358582025,0.877345217430024,0.811358256943093,0.916213703002749,0.948965235179414,-0.423627850556639,-0.122220294247442,0.301407556309197
"RHOXF1","EHF","day_0",76,48,152,0.369366187481548,0.497763331307943,-0.167942436511126,0.11631507018789,0.168910985361704,-0.039711030371328,0.34924286901775,0.37597245938642,0.883761993718625,0.682622308300193,0.853139144662917,0.983468914540918,-0.537308623992675,-0.665705767819069,-0.128397143826395
"RHOXF1","EHF","day_1",76,48,152,-0.160999678164279,0.148808996394668,-0.00463328593119012,-0.104357872748667,0.0760299040876114,-0.0194525541887119,0.376187350968268,0.517039587281355,0.202387793401558,0.849713416913536,0.785004115919162,0.446939710428441,0.156366392233089,-0.153442282325859,-0.309808674558948
"RHOXF1","EHF","day_7",76,48,152,-0.0948901827579697,-0.29227528349506,-0.0350661465786248,-0.0119571974392238,-0.244940889449316,0.0591635845600403,0.494853632023537,0.0204232930323706,0.113519139000574,0.753871371672696,0.112753596949546,0.471179684652171,0.059824036179345,0.257209136916435,0.19738510073709
"RHOXF1","ELF2","day_0",65,49,163,-0.0409649173995421,0.478591841172715,-0.0927594817085114,0.0481137980630623,0.0998464750826192,-0.0019848353144861,0.817089976426186,0.764089585417233,0.936130945968901,0.89845993258481,0.949941570667046,0.995975281910234,-0.0517945643089693,-0.571351322881226,-0.519556758572257
"RHOXF1","ELF2","day_1",65,49,163,-0.0355233913788692,0.168338152245059,-0.0301778753080674,-0.0476035650063418,0.104863351273315,-0.0478144468722127,0.927348453701254,0.236205730470883,0.322065045903819,0.989257143372048,0.584995500698916,0.530107063133616,0.0053455160708018,-0.198516027553126,-0.203861543623928
"RHOXF1","ELF2","day_7",65,49,163,-0.0964443740908163,-0.26619183016615,-0.011136532639194,-0.000510233056720123,-0.204709826355935,0.0497992821866989,0.653262003036185,0.0518826053679021,0.154089421924169,0.844460638071166,0.174036587626507,0.537285484340852,0.0853078414516223,0.255055297526956,0.169747456075334
"RHOXF1","ELF3","day_0",81,47,147,0.454095138653625,0.503208558667076,-0.264492035058818,0.13699010879605,0.198720771624644,-0.0564104088070901,0.251168116851458,0.236084468164479,0.831673516849494,0.643028398009989,0.853139144662917,0.971619901408095,-0.718587173712443,-0.767700593725894,-0.049113420013451
"RHOXF1","ELF3","day_1",81,47,147,-0.157226566722531,0.145494988716987,-0.0118667561199567,-0.103383378783866,0.0934359150979549,-0.0171015842455085,0.335594144433613,0.434256626880617,0.161839016788493,0.801193227701869,0.749450206268866,0.399964977498575,0.145359810602574,-0.157361744836944,-0.302721555439518
"RHOXF1","ELF3","day_7",81,47,147,-0.0964443740908163,-0.685384008838234,0.053615833716487,-0.0336067300121842,-0.2921566867226,0.0735119930525989,0.303978030996423,0.00637589904999992,0.087204492594015,0.62445099390738,0.0704005520104157,0.430675401043572,0.150060207807303,0.738999842554721,0.588939634747418
"RHOXF1","ELK4","day_0",66,48,162,0.222760572470539,0.53455981122931,-0.113223931532197,0.070407253493666,0.180713373242395,-0.0113766050169392,0.742342312927723,0.499835672114782,0.668965528090784,0.854595308552525,0.859774538113653,0.914210738083924,-0.335984504002736,-0.647783742761508,-0.311799238758771
"RHOXF1","ELK4","day_1",66,48,162,-7.78873173076511e-05,0.148808996394668,-0.0625829648253808,-0.0666502089456367,0.0759912777802774,-0.0400560047850053,0.744016377450871,0.395028004538387,0.359982899902527,0.977912073589821,0.721947732432224,0.567830169489105,-0.0625050775080731,-0.211391961220049,-0.148886883711976
"RHOXF1","ELK4","day_7",66,48,162,-0.0948901827579697,-0.42846743001279,-0.0350661465786248,-0.00375704454802956,-0.256704651022673,0.051432609801945,0.56713641555116,0.0147680173492623,0.0954688804357495,0.793489788216833,0.0905033542411508,0.430675401043572,0.059824036179345,0.393401283434165,0.33357724725482
"RHOXF1","ERF::FOXI1","day_0",55,43,173,0.661144789037083,0.503208558667076,-0.196946362050344,0.19332392010004,0.173304637675179,-0.0452540282523951,0.145023290700835,0.342713401457908,0.75820361997039,0.613443046905848,0.853139144662917,0.938769383633828,-0.858091151087427,-0.70015492071742,0.157936230370007
"RHOXF1","ERF::FOXI1","day_1",55,43,173,-0.29640898059808,0.168338152245059,0.00260018425757647,-0.163601591131053,0.166101904098997,-0.0109242719848265,0.162617676972077,0.186052850668824,0.0406092129887558,0.566125880062428,0.56432697865304,0.202832952021347,0.299009164855656,-0.165737967987483,-0.464747132843139
"RHOXF1","ERF::FOXI1","day_7",55,43,173,-0.109487241169762,-0.685384008838234,-0.011136532639194,-0.0297223289689866,-0.339406541774177,0.0561783002372219,0.459767909205477,0.00402183442068701,0.0450118723595887,0.751452246459823,0.0592655269629736,0.31389858356029,0.098350708530568,0.67424747619904,0.575896767668472
"RHOXF1","ETS1","day_0",72,44,156,-0.0335049219806012,0.497763331307943,-0.0914737296095495,0.0294299849816322,0.162630007180478,0.00439044743051471,0.990521559889696,0.617153173950123,0.655122274528535,0.990521559889696,0.88403022214477,0.914210738083924,-0.0579688076289483,-0.589237060917493,-0.531268253288545
"RHOXF1","ETS1","day_1",72,44,156,0.0309454294721297,0.148808996394668,-0.0999458346690769,-0.0268983469592471,0.0683732199445731,-0.0573801640033147,0.8013235554711,0.372321944202545,0.614572928694652,0.977912073589821,0.70086057159799,0.776024418832624,-0.130891264141207,-0.248754831063745,-0.117863566922539
"RHOXF1","ETS1","day_7",72,44,156,-0.0948901827579697,-0.13594950953429,-0.00730645182924656,-0.0025316380223854,-0.231003227125052,0.0529897165728005,0.547475746172208,0.033349813772593,0.13379834305047,0.784252121182346,0.135832708145802,0.506522298691066,0.0875837309287232,0.128643057705043,0.0410593267763198
"RHOXF1","ETS2","day_0",72,41,156,0.4405397355597,0.30924590247797,-0.219569806782014,0.126055040927023,0.0757932205074091,-0.0402057322365888,0.291362616609597,0.736065408285335,0.626489782832949,0.665612874151234,0.935950112612648,0.914210738083924,-0.660109542341714,-0.528815709259985,0.13129383308173
"RHOXF1","ETS2","day_1",72,41,156,-0.0787692878281201,0.145494988716987,-0.014178971314639,-0.0975145579243508,0.10594302147666,-0.0247880666348053,0.459431093680037,0.372846990344358,0.210927395836894,0.905260817686004,0.70086057159799,0.454346994461561,0.064590316513481,-0.159673960031626,-0.224264276545107
"RHOXF1","ETS2","day_7",72,41,156,-0.0984907222730297,-0.100348167881234,-0.00730645182924656,-0.0285404830026728,-0.18173624198407,0.0649937988713946,0.342468350305866,0.0907417231353873,0.325950092781244,0.663703181358486,0.242894511423006,0.646389505548756,0.0911842704437831,0.0930417160519874,0.00185744560820435
"RHOXF1","ETV4","day_0",77,41,151,-0.138938510971908,0.478591841172715,0.0221007100630478,-0.0103899901934253,0.106177019427222,0.0238668739253746,0.742112828399481,0.994942932902413,0.717569183099834,0.854595308552525,0.998711656133105,0.914210738083924,0.161039221034956,-0.456491131109667,-0.617530352144623
"RHOXF1","ETV4","day_1",77,41,151,-0.0301778753080674,0.145494988716987,-0.0564876440030817,-0.0361015482332446,0.0559772952936448,-0.053696472527305,0.903684738791227,0.475820811400821,0.614962746999438,0.989257143372048,0.767326893402066,0.776024418832624,-0.0263097686950143,-0.201982632720069,-0.175672864025054
"RHOXF1","ETV4","day_7",77,41,151,-0.0930580584570507,-0.0421270321403796,-0.0589957605180556,0.0464915384266699,-0.162154314720868,0.0298295986019307,0.964440589088895,0.162245533154334,0.20150115066235,0.975483801941058,0.370647123154297,0.599975336241829,0.0340622979389951,-0.016868728377676,-0.0509310263166711
"RHOXF1","ETV6","day_0",62,52,166,0.369366187481548,0.681769679657843,-0.134304472858852,0.120378751740776,0.237428819752623,-0.0280699631933149,0.422458706044803,0.154952877116811,0.461280781291789,0.713067242687088,0.853139144662917,0.807395915605831,-0.503670660340401,-0.816074152516695,-0.312403492176294
"RHOXF1","ETV6","day_1",62,52,166,-0.159520343626851,0.0804771149504727,-0.0233345309086944,-0.105417649186939,0.0112337510854267,-0.0262174235903173,0.434299778656721,0.809856304667442,0.450965225929421,0.90030572029132,0.913242215901583,0.647099561265219,0.136185812718157,-0.103811645859167,-0.239997458577324
"RHOXF1","ETV6","day_7",62,52,166,-0.0984907222730297,-0.35857877438308,-0.0343262883496804,-0.0149611025538368,-0.24866257083805,0.0542873867836326,0.497734300466043,0.0195795678009165,0.144494597899197,0.753871371672696,0.110395435473252,0.51054757924383,0.0641644339233492,0.324252486033399,0.26008805211005
"RHOXF1","ETV7","day_0",58,54,170,0.369366187481548,0.53455981122931,-0.134304472858852,0.10488059569739,0.203593521873089,-0.0192894460741813,0.697683575703114,0.263912301237438,0.44732001849918,0.854595308552525,0.853139144662917,0.807395915605831,-0.503670660340401,-0.668864284088163,-0.165193623747762
"RHOXF1","ETV7","day_1",58,54,170,0.0309454294721297,0.0994019673725156,-0.0625829648253808,-0.0504619697884949,0.0381293146454847,-0.0468305430461775,0.94577971007361,0.512849702355501,0.574176390718135,0.989257143372048,0.785004115919162,0.742228017269784,-0.0935283942975105,-0.161984932197896,-0.0684565379003859
"RHOXF1","ETV7","day_7",58,54,170,-0.0984907222730297,-0.35857877438308,-0.0343262883496804,-0.0544186259088956,-0.241722836518575,0.0661199891203592,0.264021782129937,0.0146682596250738,0.259854859209318,0.591896224716506,0.0905033542411508,0.646389505548756,0.0641644339233492,0.324252486033399,0.26008805211005
"RHOXF1","Elf5","day_0",71,46,157,0.515442649067684,0.53455981122931,-0.341326945026216,0.201561748413376,0.199384888984268,-0.0732930918440248,0.0903902137919099,0.20561044477996,0.953277888154945,0.613443046905848,0.853139144662917,0.995975281910234,-0.8567695940939,-0.875886756255527,-0.0191171621616265
"RHOXF1","Elf5","day_1",71,46,157,-0.122015184277371,0.125200108538485,-0.0164911865093214,-0.087147663827106,0.0754573835174856,-0.0299395059481423,0.556817720054112,0.453759190622857,0.25848925687117,0.958160362430776,0.75021028707103,0.499784427755537,0.10552399776805,-0.141691295047806,-0.247215292815856
"RHOXF1","Elf5","day_7",71,46,157,-0.26700754397558,-0.483776772938468,0.0926486682880378,-0.11441408458627,-0.274842272501754,0.103232597792167,0.0555567413347067,0.0054640252710517,0.352844684335334,0.354017134425972,0.0689507950870809,0.646389505548756,0.359656212263618,0.576425441226506,0.216769228962888
"RHOXF1","FLI1","day_0",70,44,158,0.0538640879410478,0.485454972560763,-0.0947684550135546,0.0592624090487483,0.125778798743473,-0.00850949313654787,0.735005783409687,0.679889301258418,0.891201802992766,0.854595308552525,0.914571902708025,0.983468914540918,-0.148632542954602,-0.580223427574318,-0.431590884619715
"RHOXF1","FLI1","day_1",70,44,158,-7.78873173076511e-05,0.160230578158705,-0.0625829648253808,-0.0470184595935424,0.11892039080469,-0.0480803442660438,0.98871155172616,0.217945133845754,0.29881695590689,0.989257143372048,0.56432697865304,0.515100359465621,-0.0625050775080731,-0.222813542984085,-0.160308465476012
"RHOXF1","FLI1","day_7",70,44,158,-0.0984907222730297,-0.285174831564768,-0.00730645182924656,-0.0122439494552063,-0.244699189548164,0.0565898374025922,0.467885361003286,0.0257950783375885,0.126536737950722,0.751452246459823,0.12206599570466,0.49388679501777,0.0911842704437831,0.277868379735521,0.186684109291738
"RHOXF1","HOXA4","day_0",74,43,154,-0.358909701226011,0.433972599670305,0.1301171655656,-0.132456947485333,0.236027025920458,0.0818550833230679,0.0868474059758447,0.266230632728267,0.0257332387499875,0.605646383778917,0.853139144662917,0.393540266038566,0.489026866791612,-0.303855434104705,-0.792882300896316
"RHOXF1","HOXA4","day_1",74,43,154,0.228132421582522,-0.255889392518046,-0.278374211259955,0.139202106441762,-0.145787112703988,-0.137590535339437,0.0068725154240513,0.904880846552502,0.0450611369507593,0.060743115310311,0.95535228819288,0.213235737356271,-0.506506632842477,-0.022484818741909,0.484021814100568
"RHOXF1","HOXA4","day_7",74,43,154,-0.0984907222730297,-0.26619183016615,-0.0343262883496804,-0.00674515895642877,-0.0902399132164713,0.0557354520163692,0.4626796723644,0.353799988015208,0.775268759967202,0.751452246459823,0.596560028048629,0.894219638253963,0.0641644339233492,0.23186554181647,0.16770110789312
"RHOXF1","MEIS1","day_0",54,50,174,0.733804779831165,0.467251131854546,-0.238586031249907,0.241358831759036,0.199817508421619,-0.0587902769951156,0.0535342779138302,0.0815395482220429,0.873356092960658,0.543913188018284,0.745491839182525,0.983459388416425,-0.972390811081072,-0.705837163104453,0.266553647976619
"RHOXF1","MEIS1","day_1",54,50,174,-0.284820053621578,-0.169368866004446,0.00706678723016278,-0.182286060111062,-0.128634288680333,-0.00600309953784801,0.107526280799103,0.271090653709561,0.80221538180643,0.410750882688414,0.643837518005898,0.858692494406872,0.291886840851741,0.176435653234608,-0.115451187617133
"RHOXF1","MEIS1","day_7",54,50,174,-0.168302353958748,-0.0858550547079703,-0.00730645182924656,-0.0590727716479746,-0.071183219741285,0.0647933765329641,0.287379148131819,0.334856553374953,0.99740448590732,0.609243794039457,0.579980304865114,1,0.160995902129502,0.0785486028787237,-0.0824472992507782
"RHOXF1","NFIX","day_0",78,53,150,0.133343907792769,0.492318103948811,-0.167942436511126,0.030021393698464,0.172739236618596,0.00308133339571742,0.680615824273185,0.384800002220822,0.332862788387086,0.854595308552525,0.853139144662917,0.73341627386621,-0.301286344303895,-0.660260540459937,-0.358974196156042
"RHOXF1","NFIX","day_1",78,53,150,0.160404860916485,0.0528305781296549,-0.152919569390886,0.0257737893480771,-0.0274656296893615,-0.085988947564886,0.332937848044417,0.591109760653731,0.594554034551484,0.801193227701869,0.813110852784925,0.757484707481458,-0.313324430307371,-0.205750147520541,0.10757428278683
"RHOXF1","NFIX","day_7",78,53,150,-0.0984907222730297,-0.364266763958703,-0.0582559022891112,-0.055795183046541,-0.145273606929233,0.0829076141691688,0.121093650495167,0.0728234969075584,0.58807540215226,0.41675087508077,0.209639862198547,0.826640428529917,0.0402348199839184,0.306010861669592,0.265776041685673
"RHOXF1","NKX2-8","day_0",60,52,168,-0.111613182911833,0.402647720573726,-0.0819739735671502,0.0177365765361916,0.138020859550033,0.0103552031289663,0.662381290456012,0.550443720257977,0.493023968320708,0.854595308552525,0.859774538113653,0.821706613867847,0.029639209344683,-0.484621694140877,-0.51426090348556
"RHOXF1","NKX2-8","day_1",60,52,168,0.0634767579428596,0.0463850800647563,-0.0953467349625254,-0.0517237292457074,0.0382523578834707,-0.0463366833978597,0.911947839212141,0.511226221181659,0.56947486744068,0.989257143372048,0.785004115919162,0.742228017269784,-0.158823492905385,-0.141731815027282,0.0170916778781032
"RHOXF1","NKX2-8","day_7",60,52,168,-0.0153173118119681,-0.341312750391336,-0.0793851197481888,0.0339871527095168,-0.176273217433503,0.0359814802688935,0.857950891819537,0.103791896694446,0.23744151921401,0.928425264907698,0.26965541788263,0.646389505548756,-0.0640678079362206,0.261927630643147,0.325995438579368
"RHOXF1","NR2C1","day_0",55,51,173,-0.0927594817085114,0.144254245624148,-0.0737599696237127,-0.0135112445032922,0.010365076417858,0.0205028159856583,0.876911118567772,0.783035583458002,0.969736480047119,0.922148596906586,0.949941570667046,0.995975281910234,0.0189995120847987,-0.218014215247861,-0.237013727332659
"RHOXF1","NR2C1","day_1",55,51,173,0.251953523466147,-0.024744451234132,-0.122015184277371,0.105660849612959,-0.0824634139413502,-0.0965279381173157,0.0685939436605718,0.921658538721504,0.142385085963207,0.318901667895641,0.969204415719042,0.362808151733171,-0.373968707743518,-0.097270733043239,0.276697974700279
"RHOXF1","NR2C1","day_7",55,51,173,-0.184782893624831,0.147615185706355,-0.00347637101929912,-0.0921496051096667,0.0720983375234933,0.0760251221316578,0.174218391951096,0.962741363410802,0.296801542792662,0.463108451402943,0.971052817023038,0.646389505548756,0.181306522605532,-0.151091556725654,-0.332398079331186
"RHOXF1","Nr1h3","day_0",76,49,152,0.631529585646923,-0.386977334723459,-0.327462582796586,0.215273472191455,0.00657114488812881,-0.0891902313731104,0.0231191273906173,0.557861379093298,0.252030894486013,0.494779253904692,0.859774538113653,0.686909524314785,-0.95899216844351,0.0595147519268726,1.01850692037038
"RHOXF1","Nr1h3","day_1",76,49,152,-0.248689992898594,-0.0980476609162768,0.0131241670869866,-0.0939992714993795,-0.134431549012256,-0.0246318548133555,0.54880867798597,0.391365295546115,0.740463762338706,0.958160362430776,0.720220856386947,0.853143030520683,0.26181415998558,0.111171828003263,-0.150642331982317
"RHOXF1","Nr1h3","day_7",76,49,152,-0.23679264554419,0.057919315238836,0.0296124983909439,-0.121274200692075,0.127860404124129,0.113822086186466,0.0395443072439793,0.69359906292268,0.0860008460090406,0.299406897704415,0.840306619700964,0.430675401043572,0.266405143935133,-0.0283068168478921,-0.294711960783025
"RHOXF1","RBPJ","day_0",86,56,142,0.39674694766068,0.267869751017431,-0.215962586518236,0.14884793277322,0.0854451493145507,-0.070401785215909,0.114221665062083,0.38194487009459,0.617903435165123,0.613443046905848,0.853139144662917,0.913777723607062,-0.612709534178917,-0.483832337535668,0.128877196643249
"RHOXF1","RBPJ","day_1",86,56,142,-0.16847496161073,0.0804771149504727,0.00706678723016278,-0.052036839052797,0.044069782511253,-0.0451606930073404,0.989257143372048,0.451357958504516,0.433818859612998,0.989257143372048,0.75021028707103,0.636665319412873,0.175541748840893,-0.07341032772031,-0.248952076561203
"RHOXF1","RBPJ","day_7",86,56,142,-0.267475383894071,-0.218871340676748,0.200863787678842,-0.0968110937204226,-0.129514931825804,0.11556247822325,0.0767147271297345,0.0777686022509479,0.849364945491798,0.369625503443266,0.214673745796887,0.933214171790047,0.468339171572913,0.41973512835559,-0.0486040432173235
"RHOXF1","SP5","day_0",77,49,151,-0.29647716914239,0.566774801311455,0.0221007100630478,-0.0397982655704965,0.248954108015687,0.0388631467997752,0.518683727454678,0.467111470730409,0.239588491370472,0.785209668828893,0.859774538113653,0.681376985178233,0.318577879205438,-0.544674091248407,-0.863251970453845
"RHOXF1","SP5","day_1",77,49,151,-0.0301778753080674,0.0528305781296549,-0.0564876440030817,-0.0106058224096079,-0.077110040441233,-0.0666976042386959,0.582426967727119,0.938865789854479,0.571741521043136,0.960998078139239,0.974544210352186,0.742228017269784,-0.0263097686950143,-0.109318222132737,-0.0830084534377223
"RHOXF1","SP5","day_7",77,49,151,-0.0589957605180556,-0.318358736823969,-0.0810043391541726,0.0504040879801041,-0.171844067574454,0.0278344574389212,0.784192138436073,0.0867371916736757,0.113794338934864,0.888031089926688,0.236962430861073,0.471179684652171,-0.022008578636117,0.237354397669796,0.259362976305913
"RHOXF1","VAX2","day_0",78,48,150,-0.318902057084303,-0.143193554412908,0.156431083361669,-0.098889850248459,0.0420938300417606,0.0701151802481174,0.209872684017916,0.918171836834511,0.318668461918924,0.643028398009989,0.992345496805413,0.728624972836952,0.475333140445972,0.299624637774577,-0.175708502671394
"RHOXF1","VAX2","day_1",78,48,150,0.0351101451249917,-0.048538262311102,-0.136139866433109,0.0124607088921603,-0.0347706567665306,-0.0790661457278092,0.384985752758294,0.740370707095458,0.649366913026101,0.849713416913536,0.887829858661495,0.787328971135327,-0.171250011558101,-0.0876016041220075,0.0836484074360936
"RHOXF1","VAX2","day_7",78,48,150,-0.0350661465786248,-0.019218510716869,-0.0870311988056117,0.0864291413562992,-0.00732317327523087,0.00895096547969186,0.464665411156545,0.97575845107923,0.62427010115603,0.751452246459823,0.979454505818167,0.848342351760552,-0.0519650522269869,-0.0678126880887426,-0.0158476358617558
"RHOXF1","ZNF354C","day_0",66,47,162,0.149044534936839,0.573295310109246,-0.167942436511126,0.0959032169977967,0.237627731260446,-0.0217638494075109,0.387313884326658,0.1136328989226,0.5047751221964,0.704891303125152,0.853139144662917,0.836033796137788,-0.316986971447965,-0.741237746620372,-0.424250775172407
"RHOXF1","ZNF354C","day_1",66,47,162,-0.173433746589874,-0.024744451234132,-0.014178971314639,-0.0444416620098765,-0.0989335646360138,-0.0491039313143891,0.974391927546206,0.615173807463976,0.750880837464318,0.989257143372048,0.819201301396751,0.856960896151168,0.159254775275235,0.010565479919493,-0.148689295355742
"RHOXF1","ZNF354C","day_7",66,47,162,-0.124133094191741,-0.396830897300202,-0.0343262883496804,-0.0514615549879198,-0.138694166624433,0.0708677807219002,0.281468579576126,0.154683735533612,0.482712191154583,0.60152559344898,0.36275389306555,0.764092220023756,0.0898068058420607,0.362504608950522,0.272697803108461
"SP5","BARHL2","day_0",85,77,115,0.500529664038787,-0.464191265865107,0.14346324799174,0.124238916725385,-0.128563968326854,0.065276335111974,0.774359978899305,0.265739455507227,0.185248858417402,0.869514383086084,0.853139144662917,0.629371121546301,-0.357066416047047,0.607654513856847,0.964720929903894
"SP5","BARHL2","day_1",85,77,115,0.0528305781296549,0.065034983271521,-0.0686782856476798,-0.0589081180794861,0.0618577722582945,-0.0768916537818015,0.766800949156066,0.195970919069914,0.284675977754274,0.977912073589821,0.56432697865304,0.512227085422085,-0.121508863777335,-0.133713268919201,-0.0122044051418661
"SP5","BARHL2","day_7",85,77,115,-0.184261883136495,0.00369001070664151,-0.077765900342205,-0.0653307986458983,0.0667061960685588,0.0116153186698281,0.47356451719352,0.511079749155839,0.223435728656807,0.753871371672696,0.716593299080938,0.646389505548756,0.10649598279429,-0.0814559110488465,-0.187951893843137
"SP5","DMRTA2","day_0",65,63,135,0.130355158096814,-0.28402283281874,0.292836698953618,0.00111901146430146,-0.0453156891379015,0.133291486773001,0.155153701215709,0.36529176790659,0.643853486899893,0.613443046905848,0.853139144662917,0.914210738083924,0.162481540856804,0.576859531772358,0.414377990915554
"SP5","DMRTA2","day_1",65,63,135,0.244338135037524,-0.122015184277371,-0.164772789606027,0.0696582788573367,0.0164550160211757,-0.136129765536225,0.0398408892829203,0.184826808545836,0.756712640374994,0.228728171561696,0.56432697865304,0.856960896151168,-0.409110924643551,-0.042757605328656,0.366353319314895
"SP5","DMRTA2","day_7",65,63,135,-0.100537070455243,-0.0589957605180556,-0.161860644224252,-0.0707772903216378,0.0288606731167248,0.00283827876322473,0.320325800782692,0.629838693829748,0.326183898605881,0.638243136897844,0.808863868480348,0.646389505548756,-0.061323573769009,-0.102864883706196,-0.0415413099371874
"SP5","ELF3","day_0",55,49,145,0.454095138653625,-0.638958947455353,0.130355158096814,0.108817475564687,-0.225195492484916,0.0833250020929445,0.843829838442477,0.0789220530330703,0.139345831298649,0.91271390688676,0.745491839182525,0.566001901182493,-0.323739980556811,0.769314105552167,1.09305408610898
"SP5","ELF3","day_1",55,49,145,0.144523102450928,0.574468792294807,-0.0686782856476798,0.0218511504148949,0.345491808571364,-0.103803748237812,0.273767260386756,0.000146765868907999,0.0197371356114147,0.788568739157502,0.0388929552606199,0.14400384417679,-0.213201388098608,-0.643147077942487,-0.429945689843879
"SP5","ELF3","day_7",55,49,145,-0.164347326387822,-0.184782893624831,-0.100348167881234,-0.130668625979582,-0.120296316086449,0.0204787461448682,0.147790194553523,0.331452543571662,0.855318324498088,0.455400018100972,0.579980304865114,0.933214171790047,0.063999158506588,0.084434725743597,0.020435567237009
"SP5","ETS2","day_0",52,49,148,0.513557868248044,-0.638958947455353,0.0804616521926655,0.187436602666095,-0.234386843040855,0.056218804870931,0.555811104493601,0.0795479611060284,0.0468621734182494,0.813756589451957,0.745491839182525,0.401070582093612,-0.433096216055378,0.719420599648019,1.1525168157034
"SP5","ETS2","day_1",52,49,148,0.116934033183968,0.53828738423478,-0.0406160476186068,-0.0259023490697735,0.264888439909157,-0.0844784329056437,0.499411045342583,0.00407775721527702,0.0251585492932289,0.924165455521017,0.104684232282725,0.159331273583937,-0.157550080802575,-0.578903431853387,-0.421353351050811
"SP5","ETS2","day_7",52,49,148,-0.292683140399774,0.00369001070664151,-0.0692601916071698,-0.161534253596321,-0.030501596868304,0.0282596280347135,0.084447124994628,0.751584564919149,0.336303076811144,0.379296408874177,0.876119992064099,0.646389505548756,0.223422948792605,-0.0729502023138113,-0.296373151106416
"SP5","ETV4","day_0",55,47,145,0.426984332465775,-0.525156252660948,0.169398918731598,0.0453136641763572,-0.162078280225264,0.107412654688518,0.614657111760713,0.112793030968916,0.350736894973202,0.841176819885486,0.853139144662917,0.749558686837892,-0.257585413734177,0.694555171392546,0.952140585126723
"SP5","ETV4","day_1",55,47,145,0.22107394119341,0.574468792294807,-0.0863875499224827,0.0943575752705763,0.281410608871523,-0.131306185252036,0.0365856803317078,0.000741112742489317,0.13437101579138,0.225469890416339,0.0490987191899172,0.356083191847157,-0.307461491115893,-0.66085634221729,-0.353394851101397
"SP5","ETV4","day_7",55,47,145,-0.305561577803575,-0.0589957605180556,-0.011136532639194,-0.139671239446933,-0.11933232864626,0.0238935305635185,0.14175964106757,0.317414103390948,0.732062846356076,0.447217915272692,0.579980304865114,0.883614605981527,0.294425045164381,0.0478592278788616,-0.246565817285519
"SP5","HOXA4","day_0",76,73,124,0.142490489989375,0.144254245624148,0.301041300715794,0.0301403874509059,0.0955949031926886,0.127229169461822,0.391432615772812,0.859315202125137,0.337648246836519,0.704891303125152,0.979010568347694,0.73341627386621,0.158550810726419,0.156787055091646,-0.00176375563477249
"SP5","HOXA4","day_1",76,73,124,0.160230578158705,-0.255889392518046,-0.278374211259955,0.104986247148444,-0.0771110038849246,-0.176037782297945,0.00514850559685178,0.333822426319862,0.0981821352870017,0.0487269279702044,0.692666839952026,0.304838447844875,-0.43860478941866,-0.022484818741909,0.41611997067675
"SP5","HOXA4","day_7",76,73,124,-0.3465881803999,-0.184782893624831,-0.0343262883496804,-0.135126634599349,-0.018483899307765,0.0488086128361244,0.0678429160104725,0.681715100676465,0.172210563461534,0.369625503443266,0.84025349618262,0.569395375133314,0.312261892050219,0.150456605275151,-0.161805286775068
"SP5","RBPJ","day_0",53,51,147,0.622807840083943,-0.525156252660948,-0.0409649173995421,0.317720230913132,-0.126275281572215,0.00835315796692991,0.0554175700999761,0.633744224877277,0.0380549749626033,0.543913188018284,0.893309678683396,0.401070582093612,-0.663772757483485,0.484191335261406,1.14796409274489
"SP5","RBPJ","day_1",53,51,147,-0.205736539530987,0.0318687582708074,0.0491649655312892,-0.153043440131175,0.0351670060450788,-0.0390369244538177,0.375713993258357,0.568640726566441,0.166049755814767,0.849713416913536,0.813110852784925,0.399964977498575,0.254901505062276,0.0172962072604818,-0.237605297801794
"SP5","RBPJ","day_7",53,51,147,-0.336100293469189,0.0627013678011869,-0.0575160440601669,-0.164676790781956,0.0911082755271355,0.0306837664868881,0.132806167382607,0.483605898498939,0.0896733061945075,0.426071431317955,0.692732773525507,0.430675401043572,0.278584249409022,-0.120217411861354,-0.398801661270376
"SP5","VAX2","day_0",75,73,125,0.0221007100630478,-0.28402283281874,0.366509562855586,0.0085053536765777,-0.0670055349940994,0.139433479470331,0.220036413732013,0.184684149048696,0.984700090039552,0.643028398009989,0.853139144662917,0.995975281910234,0.344408852792538,0.650532395674326,0.306123542881788
